Country Name,Value,Indicator Name,Year
Chad,,Bank nonperforming loans to total gross loans (%),1999
Chad,3.58610460568817,Domestic credit to private sector by banks (% of GDP),1999
Chad,-0.682850217297741,GDP growth (annual %),1999
Chad,,Lending interest rate (%),1999
Chad,,Real interest rate (%),1999
Chile,,Bank nonperforming loans to total gross loans (%),1999
Chile,58.462437608391895,Domestic credit to private sector by banks (% of GDP),1999
Chile,-0.412096167033098,GDP growth (annual %),1999
Chile,12.623151836861501,Lending interest rate (%),1999
Chile,10.1131850997076,Real interest rate (%),1999
Colombia,,Bank nonperforming loans to total gross loans (%),1999
Colombia,31.297009861682803,Domestic credit to private sector by banks (% of GDP),1999
Colombia,-4.20401524369927,GDP growth (annual %),1999
Colombia,29.6125,Lending interest rate (%),1999
Colombia,15.085344992762199,Real interest rate (%),1999
Comoros,,Bank nonperforming loans to total gross loans (%),1999
Comoros,4.86954158362022,Domestic credit to private sector by banks (% of GDP),1999
Comoros,1.92440871212295,GDP growth (annual %),1999
Comoros,13.666666666666698,Lending interest rate (%),1999
Comoros,7.4238779394224,Real interest rate (%),1999
Costa Rica,,Bank nonperforming loans to total gross loans (%),1999
Costa Rica,22.546024547526002,Domestic credit to private sector by banks (% of GDP),1999
Costa Rica,3.9433535874327004,GDP growth (annual %),1999
Costa Rica,25.737,Lending interest rate (%),1999
Costa Rica,12.8688125789151,Real interest rate (%),1999
Croatia,,Bank nonperforming loans to total gross loans (%),1999
Croatia,31.667377731842297,Domestic credit to private sector by banks (% of GDP),1999
Croatia,-0.8179966927976491,GDP growth (annual %),1999
Croatia,14.944166666666698,Lending interest rate (%),1999
Croatia,11.015055048466499,Real interest rate (%),1999
Cuba,,Bank nonperforming loans to total gross loans (%),1999
Cuba,,Domestic credit to private sector by banks (% of GDP),1999
Cuba,6.18875530352257,GDP growth (annual %),1999
Cuba,,Lending interest rate (%),1999
Cuba,,Real interest rate (%),1999
Cyprus,,Bank nonperforming loans to total gross loans (%),1999
Cyprus,,Domestic credit to private sector by banks (% of GDP),1999
Cyprus,4.997947682059389,GDP growth (annual %),1999
Cyprus,,Lending interest rate (%),1999
Cyprus,,Real interest rate (%),1999
Czech Republic,,Bank nonperforming loans to total gross loans (%),1999
Czech Republic,48.98599591423,Domestic credit to private sector by banks (% of GDP),1999
Czech Republic,1.4328394775553102,GDP growth (annual %),1999
Czech Republic,8.68416666666667,Lending interest rate (%),1999
Czech Republic,5.52051926354047,Real interest rate (%),1999
Denmark,,Bank nonperforming loans to total gross loans (%),1999
Denmark,33.8794314163805,Domestic credit to private sector by banks (% of GDP),1999
Denmark,2.9480221739602404,GDP growth (annual %),1999
Denmark,,Lending interest rate (%),1999
Denmark,,Real interest rate (%),1999
Djibouti,,Bank nonperforming loans to total gross loans (%),1999
Djibouti,28.8550655119462,Domestic credit to private sector by banks (% of GDP),1999
Djibouti,,GDP growth (annual %),1999
Djibouti,,Lending interest rate (%),1999
Djibouti,,Real interest rate (%),1999
Dominica,,Bank nonperforming loans to total gross loans (%),1999
Dominica,46.8628889802091,Domestic credit to private sector by banks (% of GDP),1999
Dominica,0.35478028844913495,GDP growth (annual %),1999
Dominica,11.3956730721677,Lending interest rate (%),1999
Dominica,8.64055538598588,Real interest rate (%),1999
Dominican Republic,,Bank nonperforming loans to total gross loans (%),1999
Dominican Republic,26.0330707427081,Domestic credit to private sector by banks (% of GDP),1999
Dominican Republic,5.940049136285539,GDP growth (annual %),1999
Dominican Republic,25.045,Lending interest rate (%),1999
Dominican Republic,20.4276191390512,Real interest rate (%),1999
Ecuador,,Bank nonperforming loans to total gross loans (%),1999
Ecuador,22.4113020073388,Domestic credit to private sector by banks (% of GDP),1999
Ecuador,-4.73938579085586,GDP growth (annual %),1999
Ecuador,,Lending interest rate (%),1999
Ecuador,,Real interest rate (%),1999
El Salvador,,Bank nonperforming loans to total gross loans (%),1999
El Salvador,48.3415616823466,Domestic credit to private sector by banks (% of GDP),1999
El Salvador,2.16051667540592,GDP growth (annual %),1999
El Salvador,,Lending interest rate (%),1999
El Salvador,,Real interest rate (%),1999
Equatorial Guinea,,Bank nonperforming loans to total gross loans (%),1999
Equatorial Guinea,5.566367888799889,Domestic credit to private sector by banks (% of GDP),1999
Equatorial Guinea,25.664015441041798,GDP growth (annual %),1999
Equatorial Guinea,,Lending interest rate (%),1999
Equatorial Guinea,,Real interest rate (%),1999
Eritrea,,Bank nonperforming loans to total gross loans (%),1999
Eritrea,31.5967239383958,Domestic credit to private sector by banks (% of GDP),1999
Eritrea,0.0134802410314876,GDP growth (annual %),1999
Eritrea,,Lending interest rate (%),1999
Eritrea,,Real interest rate (%),1999
Estonia,,Bank nonperforming loans to total gross loans (%),1999
Estonia,,Domestic credit to private sector by banks (% of GDP),1999
Estonia,-0.403434698671873,GDP growth (annual %),1999
Estonia,,Lending interest rate (%),1999
Estonia,,Real interest rate (%),1999
Ethiopia,,Bank nonperforming loans to total gross loans (%),1999
Ethiopia,19.391784434346498,Domestic credit to private sector by banks (% of GDP),1999
Ethiopia,5.16214582105536,GDP growth (annual %),1999
Ethiopia,10.581666666666699,Lending interest rate (%),1999
Ethiopia,8.17718747809108,Real interest rate (%),1999
Fiji,,Bank nonperforming loans to total gross loans (%),1999
Fiji,26.0630800198677,Domestic credit to private sector by banks (% of GDP),1999
Fiji,8.7999987192724,GDP growth (annual %),1999
Fiji,8.76583333333333,Lending interest rate (%),1999
Fiji,1.83009030228951,Real interest rate (%),1999
Finland,,Bank nonperforming loans to total gross loans (%),1999
Finland,,Domestic credit to private sector by banks (% of GDP),1999
Finland,4.37965388592094,GDP growth (annual %),1999
Finland,,Lending interest rate (%),1999
Finland,,Real interest rate (%),1999
France,,Bank nonperforming loans to total gross loans (%),1999
France,,Domestic credit to private sector by banks (% of GDP),1999
France,3.42137381630556,GDP growth (annual %),1999
France,,Lending interest rate (%),1999
France,,Real interest rate (%),1999
French Polynesia,,Bank nonperforming loans to total gross loans (%),1999
French Polynesia,,Domestic credit to private sector by banks (% of GDP),1999
French Polynesia,4.00000464325639,GDP growth (annual %),1999
French Polynesia,,Lending interest rate (%),1999
French Polynesia,,Real interest rate (%),1999
Gabon,,Bank nonperforming loans to total gross loans (%),1999
Gabon,9.963671194705679,Domestic credit to private sector by banks (% of GDP),1999
Gabon,-8.932622802301038,GDP growth (annual %),1999
Gabon,,Lending interest rate (%),1999
Gabon,,Real interest rate (%),1999
"Gambia, The",,Bank nonperforming loans to total gross loans (%),1999
"Gambia, The",6.370306094710459,Domestic credit to private sector by banks (% of GDP),1999
"Gambia, The",6.399999050093019,GDP growth (annual %),1999
"Gambia, The",24.0,Lending interest rate (%),1999
"Gambia, The",27.095401336069397,Real interest rate (%),1999
Georgia,,Bank nonperforming loans to total gross loans (%),1999
Georgia,5.99331162347628,Domestic credit to private sector by banks (% of GDP),1999
Georgia,2.8692570361862404,GDP growth (annual %),1999
Georgia,,Lending interest rate (%),1999
Georgia,,Real interest rate (%),1999
Germany,,Bank nonperforming loans to total gross loans (%),1999
Germany,,Domestic credit to private sector by banks (% of GDP),1999
Germany,1.8919590076438302,GDP growth (annual %),1999
Germany,,Lending interest rate (%),1999
Germany,,Real interest rate (%),1999
Ghana,,Bank nonperforming loans to total gross loans (%),1999
Ghana,12.405406583154399,Domestic credit to private sector by banks (% of GDP),1999
Ghana,4.39999688631812,GDP growth (annual %),1999
Ghana,,Lending interest rate (%),1999
Ghana,,Real interest rate (%),1999
Gibraltar,,Bank nonperforming loans to total gross loans (%),1999
Gibraltar,,Domestic credit to private sector by banks (% of GDP),1999
Gibraltar,,GDP growth (annual %),1999
Gibraltar,,Lending interest rate (%),1999
Gibraltar,,Real interest rate (%),1999
Greece,,Bank nonperforming loans to total gross loans (%),1999
Greece,,Domestic credit to private sector by banks (% of GDP),1999
Greece,3.0725966881792997,GDP growth (annual %),1999
Greece,,Lending interest rate (%),1999
Greece,,Real interest rate (%),1999
Greenland,,Bank nonperforming loans to total gross loans (%),1999
Greenland,,Domestic credit to private sector by banks (% of GDP),1999
Greenland,1.37788444524006,GDP growth (annual %),1999
Greenland,,Lending interest rate (%),1999
Greenland,,Real interest rate (%),1999
Grenada,,Bank nonperforming loans to total gross loans (%),1999
Grenada,59.002157096531,Domestic credit to private sector by banks (% of GDP),1999
Grenada,6.8983624336868,GDP growth (annual %),1999
Grenada,11.6211732253369,Lending interest rate (%),1999
Grenada,10.3832369979845,Real interest rate (%),1999
Guam,,Bank nonperforming loans to total gross loans (%),1999
Guam,,Domestic credit to private sector by banks (% of GDP),1999
Guam,,GDP growth (annual %),1999
Guam,,Lending interest rate (%),1999
Guam,,Real interest rate (%),1999
Guatemala,,Bank nonperforming loans to total gross loans (%),1999
Guatemala,20.6787837734854,Domestic credit to private sector by banks (% of GDP),1999
Guatemala,3.8470621782611096,GDP growth (annual %),1999
Guatemala,19.5116666666667,Lending interest rate (%),1999
Guatemala,13.775603626931,Real interest rate (%),1999
Guinea,,Bank nonperforming loans to total gross loans (%),1999
Guinea,3.72026259114101,Domestic credit to private sector by banks (% of GDP),1999
Guinea,3.81200403459002,GDP growth (annual %),1999
Guinea,19.875,Lending interest rate (%),1999
Guinea,15.012639059086199,Real interest rate (%),1999
Guinea-Bissau,,Bank nonperforming loans to total gross loans (%),1999
Guinea-Bissau,7.13422477564048,Domestic credit to private sector by banks (% of GDP),1999
Guinea-Bissau,1.0255374085929698,GDP growth (annual %),1999
Guinea-Bissau,,Lending interest rate (%),1999
Guinea-Bissau,,Real interest rate (%),1999
Guyana,,Bank nonperforming loans to total gross loans (%),1999
Guyana,50.06574843411801,Domestic credit to private sector by banks (% of GDP),1999
Guyana,2.96015180869344,GDP growth (annual %),1999
Guyana,17.108333333333302,Lending interest rate (%),1999
Guyana,5.3032996170815005,Real interest rate (%),1999
Haiti,,Bank nonperforming loans to total gross loans (%),1999
Haiti,14.023218875444,Domestic credit to private sector by banks (% of GDP),1999
Haiti,2.71024800157076,GDP growth (annual %),1999
Haiti,28.75,Lending interest rate (%),1999
Haiti,20.2917993573585,Real interest rate (%),1999
Honduras,,Bank nonperforming loans to total gross loans (%),1999
Honduras,34.558754422522696,Domestic credit to private sector by banks (% of GDP),1999
Honduras,-0.7356510854477142,GDP growth (annual %),1999
Honduras,30.1525,Lending interest rate (%),1999
Honduras,20.9868650553821,Real interest rate (%),1999
Hungary,,Bank nonperforming loans to total gross loans (%),1999
Hungary,25.503959339881398,Domestic credit to private sector by banks (% of GDP),1999
Hungary,3.07102745735135,GDP growth (annual %),1999
Hungary,16.341666666666697,Lending interest rate (%),1999
Hungary,7.60394276200303,Real interest rate (%),1999
Iceland,,Bank nonperforming loans to total gross loans (%),1999
Iceland,71.03691323504509,Domestic credit to private sector by banks (% of GDP),1999
Iceland,4.0430500827046005,GDP growth (annual %),1999
Iceland,13.3,Lending interest rate (%),1999
Iceland,9.481990396515581,Real interest rate (%),1999
India,,Bank nonperforming loans to total gross loans (%),1999
India,25.4228622073471,Domestic credit to private sector by banks (% of GDP),1999
India,8.84575556105509,GDP growth (annual %),1999
India,12.541666666666698,Lending interest rate (%),1999
India,9.19124732467082,Real interest rate (%),1999
Indonesia,,Bank nonperforming loans to total gross loans (%),1999
Indonesia,20.4809973633567,Domestic credit to private sector by banks (% of GDP),1999
Indonesia,0.79112608199847,GDP growth (annual %),1999
Indonesia,27.6625,Lending interest rate (%),1999
Indonesia,11.826526428387,Real interest rate (%),1999
Iraq,,Bank nonperforming loans to total gross loans (%),1999
Iraq,,Domestic credit to private sector by banks (% of GDP),1999
Iraq,17.5822664140771,GDP growth (annual %),1999
Iraq,,Lending interest rate (%),1999
Iraq,,Real interest rate (%),1999
Ireland,,Bank nonperforming loans to total gross loans (%),1999
Ireland,,Domestic credit to private sector by banks (% of GDP),1999
Ireland,10.503559576579,GDP growth (annual %),1999
Ireland,,Lending interest rate (%),1999
Ireland,,Real interest rate (%),1999
Israel,,Bank nonperforming loans to total gross loans (%),1999
Israel,71.6537819454617,Domestic credit to private sector by banks (% of GDP),1999
Israel,3.11459706778045,GDP growth (annual %),1999
Israel,16.3684840583333,Lending interest rate (%),1999
Israel,9.04066918335676,Real interest rate (%),1999
Italy,,Bank nonperforming loans to total gross loans (%),1999
Italy,,Domestic credit to private sector by banks (% of GDP),1999
Italy,1.6257275993546,GDP growth (annual %),1999
Italy,6.345525,Lending interest rate (%),1999
Italy,4.73663574381599,Real interest rate (%),1999
Jamaica,,Bank nonperforming loans to total gross loans (%),1999
Jamaica,23.8585266670894,Domestic credit to private sector by banks (% of GDP),1999
Jamaica,1.0476738707379398,GDP growth (annual %),1999
Jamaica,27.005,Lending interest rate (%),1999
Jamaica,18.7894494381255,Real interest rate (%),1999
Japan,,Bank nonperforming loans to total gross loans (%),1999
Japan,190.901792315547,Domestic credit to private sector by banks (% of GDP),1999
Japan,-0.251954272087815,GDP growth (annual %),1999
Japan,2.16083333333333,Lending interest rate (%),1999
Japan,3.5163723763468098,Real interest rate (%),1999
Jordan,,Bank nonperforming loans to total gross loans (%),1999
Jordan,70.2006956676088,Domestic credit to private sector by banks (% of GDP),1999
Jordan,3.40947486116099,GDP growth (annual %),1999
Jordan,12.325833333333302,Lending interest rate (%),1999
Jordan,12.7742460375217,Real interest rate (%),1999
Kazakhstan,,Bank nonperforming loans to total gross loans (%),1999
